link_id,link_name,status,match_source,road_id,road_name,score,distance_m,overlap_ratio,name_similarity,traffic,capacity,lanes,speed_limit,best_candidate_road_id,best_candidate_road_name,best_candidate_score,best_candidate_distance_m,best_candidate_overlap_ratio,best_candidate_name_similarity
L1528,улица Мичурина,matched_direct,direct,175691,ул Мичурина,1.1654,8.46,1.0,1.0,6000.0,3600.0,2,60.0,175691,ул Мичурина,1.1654,8.46,1.0,1.0
L1529,улица Мичурина,matched_direct,direct,175691,ул Мичурина,1.1703,7.97,1.0,1.0,6000.0,3600.0,2,60.0,175691,ул Мичурина,1.1703,7.97,1.0,1.0
L1530,улица Мичурина,matched_direct,direct,175691,ул Мичурина,1.1878,6.22,1.0,1.0,6000.0,3600.0,2,60.0,175691,ул Мичурина,1.1878,6.22,1.0,1.0
L1531,улица Мичурина,matched_direct,direct,175691,ул Мичурина,1.1891,6.09,1.0,1.0,6000.0,3600.0,2,60.0,175691,ул Мичурина,1.1891,6.09,1.0,1.0
L1532,улица Мичурина,matched_direct,direct,175691,ул Мичурина,1.1891,6.09,1.0,1.0,6000.0,3600.0,2,60.0,175691,ул Мичурина,1.1891,6.09,1.0,1.0
L1533,улица Мичурина,matched_direct,direct,175691,ул Мичурина,1.1855,6.45,1.0,1.0,6000.0,3600.0,2,60.0,175691,ул Мичурина,1.1855,6.45,1.0,1.0
L1534,улица Мичурина,matched_direct,direct,175691,ул Мичурина,1.1772,7.28,1.0,1.0,6000.0,3600.0,2,60.0,175691,ул Мичурина,1.1772,7.28,1.0,1.0
L1535,улица Мичурина,matched_direct,direct,175691,ул Мичурина,1.1733,7.67,1.0,1.0,6000.0,3600.0,2,60.0,175691,ул Мичурина,1.1733,7.67,1.0,1.0
L1536,улица Мичурина,matched_direct,direct,175691,ул Мичурина,1.1661,8.39,1.0,1.0,6000.0,3600.0,2,60.0,175691,ул Мичурина,1.1661,8.39,1.0,1.0
L1537,улица Мичурина,matched_direct,direct,175691,ул Мичурина,1.1542,9.58,1.0,1.0,6000.0,3600.0,2,60.0,175691,ул Мичурина,1.1542,9.58,1.0,1.0
L1538,улица Мичурина,matched_direct,direct,175691,ул Мичурина,1.1498,10.02,1.0,1.0,6000.0,3600.0,2,60.0,175691,ул Мичурина,1.1498,10.02,1.0,1.0
L1539,улица Мичурина,matched_direct,direct,175691,ул Мичурина,1.1476,10.24,1.0,1.0,6000.0,3600.0,2,60.0,175691,ул Мичурина,1.1476,10.24,1.0,1.0
L1540,улица Мичурина,matched_direct,direct,175691,ул Мичурина,1.1486,10.14,1.0,1.0,6000.0,3600.0,2,60.0,175691,ул Мичурина,1.1486,10.14,1.0,1.0
L1541,улица Мичурина,matched_direct,direct,175691,ул Мичурина,1.1486,10.14,1.0,1.0,6000.0,3600.0,2,60.0,175691,ул Мичурина,1.1486,10.14,1.0,1.0
L1542,Каменская улица,matched_direct,direct,176997,ул Каменская,1.2141,3.59,1.0,1.0,2000.0,3600.0,2,40.0,176997,ул Каменская,1.2141,3.59,1.0,1.0
L1543,Каменская улица,matched_direct,direct,176997,ул Каменская,1.2343,1.57,1.0,1.0,2000.0,3600.0,2,40.0,176997,ул Каменская,1.2343,1.57,1.0,1.0
L1544,Каменская улица,matched_direct,direct,176997,ул Каменская,1.2408,0.92,1.0,1.0,2000.0,3600.0,2,40.0,176997,ул Каменская,1.2408,0.92,1.0,1.0
L1545,Каменская улица,matched_direct,direct,176997,ул Каменская,1.2408,0.92,1.0,1.0,2000.0,3600.0,2,40.0,176997,ул Каменская,1.2408,0.92,1.0,1.0
L1546,Каменская улица,matched_direct,direct,176997,ул Каменская,1.2128,3.72,1.0,1.0,2000.0,3600.0,2,40.0,176997,ул Каменская,1.2128,3.72,1.0,1.0
L1547,Каменская улица,matched_direct,direct,176997,ул Каменская,1.25,0.0,1.0,1.0,2000.0,3600.0,2,40.0,176997,ул Каменская,1.25,0.0,1.0,1.0
L1548,Каменская улица,matched_direct,direct,176997,ул Каменская,1.2339,1.61,1.0,1.0,2000.0,3600.0,2,40.0,176997,ул Каменская,1.2339,1.61,1.0,1.0
L1549,Каменская улица,matched_direct,direct,176997,ул Каменская,1.2378,1.22,1.0,1.0,2000.0,3600.0,2,40.0,176997,ул Каменская,1.2378,1.22,1.0,1.0
L1550,Каменская улица,matched_direct,direct,176997,ул Каменская,1.25,0.0,1.0,1.0,2000.0,3600.0,2,40.0,176997,ул Каменская,1.25,0.0,1.0,1.0
L1551,Каменская улица,matched_direct,direct,176997,ул Каменская,1.241,0.9,1.0,1.0,2000.0,3600.0,2,40.0,176997,ул Каменская,1.241,0.9,1.0,1.0
L1552,Каменская улица,matched_direct,direct,176997,ул Каменская,1.2341,1.59,1.0,1.0,2000.0,3600.0,2,40.0,176997,ул Каменская,1.2341,1.59,1.0,1.0
L1553,Каменская улица,matched_direct,direct,176997,ул Каменская,1.2339,1.61,1.0,1.0,2000.0,3600.0,2,40.0,176997,ул Каменская,1.2339,1.61,1.0,1.0
L1554,2-я Владимировская улица,matched_direct,direct,176359,ул 2-я Владимировская,1.2261,2.39,1.0,1.0,2000.0,3600.0,2,60.0,176359,ул 2-я Владимировская,1.2261,2.39,1.0,1.0
L1555,2-я Владимировская улица,matched_direct,direct,176359,ул 2-я Владимировская,1.25,0.0,1.0,1.0,2000.0,3600.0,2,60.0,176359,ул 2-я Владимировская,1.25,0.0,1.0,1.0
L1556,2-я Владимировская улица,matched_direct,direct,176359,ул 2-я Владимировская,1.25,0.0,1.0,1.0,2000.0,3600.0,2,60.0,176359,ул 2-я Владимировская,1.25,0.0,1.0,1.0
L1557,2-я Владимировская улица,matched_direct,direct,176359,ул 2-я Владимировская,1.25,0.0,1.0,1.0,2000.0,3600.0,2,60.0,176359,ул 2-я Владимировская,1.25,0.0,1.0,1.0
L1558,2-я Владимировская улица,matched_osm_way_group,osm_way_group,176359,ул 2-я Владимировская,0.6761,10.9,0.2847,1.0,2000.0,3600.0,2,60.0,176359,ул 2-я Владимировская,0.6761,10.9,0.2847,1.0
L1559,2-я Владимировская улица,no_match,,,,,,,,,,,,1414168,Ул. Тайгинская - ул. Богдана Хмельницкого - ул. Дуси Ковальчук - ул. Владимировская - ул. Фабричная,0.4808,21.17,0.8348,-1.0
L1560,2-я Владимировская улица,no_match,,,,,,,,,,,,1414168,Ул. Тайгинская - ул. Богдана Хмельницкого - ул. Дуси Ковальчук - ул. Владимировская - ул. Фабричная,0.6994,10.06,1.0,-1.0
L1561,переулок Ногина,matched_direct,direct,179509,пер Ногина,1.25,0.0,1.0,1.0,2000.0,3600.0,1,60.0,179509,пер Ногина,1.25,0.0,1.0,1.0
L1562,переулок Ногина,matched_direct,direct,179509,пер Ногина,1.2415,0.85,1.0,1.0,2000.0,3600.0,1,60.0,179509,пер Ногина,1.2415,0.85,1.0,1.0
L1563,переулок Ногина,matched_direct,direct,179509,пер Ногина,1.2209,2.91,1.0,1.0,2000.0,3600.0,1,60.0,179509,пер Ногина,1.2209,2.91,1.0,1.0
L1564,переулок Ногина,matched_direct,direct,179509,пер Ногина,1.2375,1.25,1.0,1.0,2000.0,3600.0,1,60.0,179509,пер Ногина,1.2375,1.25,1.0,1.0
L1565,переулок Ногина,matched_direct,direct,179509,пер Ногина,1.2353,1.47,1.0,1.0,2000.0,3600.0,1,60.0,179509,пер Ногина,1.2353,1.47,1.0,1.0
L1566,переулок Ногина,matched_direct,direct,179509,пер Ногина,1.2309,1.91,1.0,1.0,2000.0,3600.0,1,60.0,179509,пер Ногина,1.2309,1.91,1.0,1.0
L1567,переулок Ногина,matched_direct,direct,179509,пер Ногина,1.2489,0.11,1.0,1.0,2000.0,3600.0,1,60.0,179509,пер Ногина,1.2489,0.11,1.0,1.0
L1568,переулок Ногина,matched_direct,direct,179509,пер Ногина,1.25,0.0,1.0,1.0,2000.0,3600.0,1,60.0,179509,пер Ногина,1.25,0.0,1.0,1.0
L1569,переулок Ногина,matched_direct,direct,179509,пер Ногина,1.25,0.0,1.0,1.0,2000.0,3600.0,1,60.0,179509,пер Ногина,1.25,0.0,1.0,1.0
L1570,переулок Ногина,matched_direct,direct,179509,пер Ногина,1.244,0.6,1.0,1.0,2000.0,3600.0,1,60.0,179509,пер Ногина,1.244,0.6,1.0,1.0
L1571,переулок Ногина,matched_direct,direct,179509,пер Ногина,1.25,0.0,1.0,1.0,2000.0,3600.0,1,60.0,179509,пер Ногина,1.25,0.0,1.0,1.0
L1572,переулок Ногина,matched_direct,direct,179509,пер Ногина,1.2479,0.21,1.0,1.0,2000.0,3600.0,1,60.0,179509,пер Ногина,1.2479,0.21,1.0,1.0
L1573,переулок Ногина,matched_direct,direct,179509,пер Ногина,1.1987,5.13,1.0,1.0,2000.0,3600.0,1,60.0,179509,пер Ногина,1.1987,5.13,1.0,1.0
L1574,переулок Ногина,matched_direct,direct,179509,пер Ногина,1.2335,1.65,1.0,1.0,2000.0,3600.0,1,60.0,179509,пер Ногина,1.2335,1.65,1.0,1.0
L1575,переулок Ногина,matched_direct,direct,179509,пер Ногина,1.1544,3.54,0.9073,1.0,2000.0,3600.0,1,60.0,179509,пер Ногина,1.1544,3.54,0.9073,1.0
L1576,OSM road 1576,matched_direct,direct,179197,ул Ногина,0.9596,4.04,1.0,0.0,2000.0,3600.0,2,60.0,179197,ул Ногина,0.9596,4.04,1.0,0.0
L1577,OSM road 1577,matched_direct,direct,179197,ул Ногина,0.7002,5.12,0.6175,0.0,2000.0,3600.0,2,60.0,179197,ул Ногина,0.7002,5.12,0.6175,0.0
L1578,OSM road 1578,matched_osm_way_propagated,osm_way_propagated,179197,ул Ногина,0.0,47.07,0.0,0.0,2000.0,3600.0,2,60.0,179197,ул Ногина,0.0,47.07,0.0,0.0
L1579,OSM road 1579,no_match,,,,,,,,,,,,,,,,,
L1580,OSM road 1580,no_match,,,,,,,,,,,,,,,,,
L1581,спуск Ногина,matched_direct,direct,179281,спуск Ногина,1.2361,1.39,1.0,1.0,150.0,300.0,1,60.0,179281,спуск Ногина,1.2361,1.39,1.0,1.0
L1582,спуск Ногина,matched_direct,direct,179281,спуск Ногина,1.2384,1.16,1.0,1.0,150.0,300.0,1,60.0,179281,спуск Ногина,1.2384,1.16,1.0,1.0
L1583,спуск Ногина,matched_direct,direct,179281,спуск Ногина,1.2384,1.16,1.0,1.0,150.0,300.0,1,60.0,179281,спуск Ногина,1.2384,1.16,1.0,1.0
L1584,спуск Ногина,matched_direct,direct,179281,спуск Ногина,1.2333,1.67,1.0,1.0,150.0,300.0,1,60.0,179281,спуск Ногина,1.2333,1.67,1.0,1.0
L1585,спуск Ногина,matched_direct,direct,179281,спуск Ногина,1.2453,0.47,1.0,1.0,150.0,300.0,1,60.0,179281,спуск Ногина,1.2453,0.47,1.0,1.0
L1586,спуск Ногина,matched_direct,direct,179281,спуск Ногина,1.2386,1.14,1.0,1.0,150.0,300.0,1,60.0,179281,спуск Ногина,1.2386,1.14,1.0,1.0
L1587,спуск Ногина,matched_direct,direct,179281,спуск Ногина,1.2378,1.22,1.0,1.0,150.0,300.0,1,60.0,179281,спуск Ногина,1.2378,1.22,1.0,1.0
L1588,спуск Ногина,matched_direct,direct,179281,спуск Ногина,1.2386,1.14,1.0,1.0,150.0,300.0,1,60.0,179281,спуск Ногина,1.2386,1.14,1.0,1.0
L1589,спуск Ногина,matched_direct,direct,179281,спуск Ногина,1.2421,0.79,1.0,1.0,150.0,300.0,1,60.0,179281,спуск Ногина,1.2421,0.79,1.0,1.0
L1590,спуск Ногина,matched_direct,direct,179281,спуск Ногина,1.2421,0.79,1.0,1.0,150.0,300.0,1,60.0,179281,спуск Ногина,1.2421,0.79,1.0,1.0
